price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,bedrooms^2,bathrooms^2,sqft_living^2,sqft_lot^2,floors^2,waterfront^2,view^2,condition^2,grade^2,sqft_above^2,sqft_basement^2,yr_built^2,yr_renovated^2,lat^2,long^2,sqft_living15^2,sqft_lot15^2
540000,3,1.75,1300,62290,1,0,0,3,7,1300,0,1983,0,47.6529,-121.979,1850,52272,9,3.0625,1690000,3880044100,1,0,0,9,49,1690000,0,3932289,0,2270.798878,14878.87644,3422500,2732361984
425000,3,2.25,1790,10209,1,0,0,3,7,1290,500,1967,0,47.7492,-122.086,1840,9900,9,5.0625,3204100,104223681,1,0,0,9,49,1664100,250000,3869089,0,2279.986101,14904.9914,3385600,98010000
490000,3,2.5,1930,7266,2,0,0,3,8,1930,0,2005,0,47.7191,-122.309,1930,7266,9,6.25,3724900,52794756,4,0,0,9,64,3724900,0,4020025,0,2277.112505,14959.49148,3724900,52794756
220000,4,1,1200,6000,1.5,0,0,3,6,1200,0,1923,0,47.5307,-122.352,950,4000,16,1,1440000,36000000,2.25,0,0,9,36,1440000,0,3697929,0,2259.167442,14970.0119,902500,16000000
540000,4,2.5,2050,3784,2,0,0,3,8,2050,0,2001,0,47.7189,-122.181,2050,3366,16,6.25,4202500,14318656,4,0,0,9,64,4202500,0,4004001,0,2277.093417,14928.19676,4202500,11329956
670000,3,1,1710,6195,1,0,0,3,7,1410,300,1946,0,47.6706,-122.265,1610,6195,9,1,2924100,38378025,1,0,0,9,49,1988100,90000,3786916,0,2272.486104,14948.73023,2592100,38378025
667500,3,1.75,2130,20423,1,0,0,3,9,2130,0,1953,0,47.6339,-122.192,2370,20875,9,3.0625,4536900,417098929,1,0,0,9,81,4536900,0,3814209,0,2268.988429,14930.88486,5616900,435765625
585000,3,3.5,1700,2197,2,0,0,3,8,1260,440,2010,0,47.5767,-122.41,1360,1418,9,12.25,2890000,4826809,4,0,0,9,64,1587600,193600,4040100,0,2263.542383,14984.2081,1849600,2010724
225000,3,1.5,1390,12500,1,0,0,4,6,1390,0,1976,0,47.6496,-121.908,1390,9000,9,2.25,1932100,156250000,1,0,0,16,36,1932100,0,3904576,0,2270.48438,14861.56046,1932100,81000000
375000,3,1,1230,9877,1,0,0,3,7,1230,0,1954,0,47.5745,-122.136,1240,9965,9,1,1512900,97555129,1,0,0,9,49,1512900,0,3818116,0,2263.33305,14917.2025,1537600,99301225
335000,3,2,1490,8847,1,0,0,4,7,1490,0,1967,0,47.7639,-122.363,1640,7572,9,4,2220100,78269409,1,0,0,16,49,2220100,0,3869089,0,2281.390143,14972.70377,2689600,57335184
680000,5,3.25,2440,15815,2,0,0,3,8,1990,450,2014,0,47.774,-122.28,2500,14201,25,10.5625,5953600,250114225,4,0,0,9,64,3960100,202500,4056196,0,2282.355076,14952.3984,6250000,201668401
600000,3,1,970,4800,1,0,0,3,6,970,0,1950,0,47.6212,-122.298,1500,2042,9,1,940900,23040000,1,0,0,9,36,940900,0,3802500,0,2267.778689,14956.8008,2250000,4169764
161000,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,47.4758,-122.288,1540,13260,16,4,2890000,64689849,1,0,0,9,49,722500,722500,3818116,0,2253.951586,14954.35494,2371600,175827600
220000,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,47.4758,-122.288,1540,13260,16,4,2890000,64689849,1,0,0,9,49,722500,722500,3818116,0,2253.951586,14954.35494,2371600,175827600
420000,3,1.75,1720,5000,1.5,0,0,3,8,1720,0,1932,2009,47.738,-121.983,1410,8300,9,3.0625,2958400,25000000,2.25,0,0,9,64,2958400,0,3732624,4036081,2278.916644,14879.85229,1988100,68890000
710000,3,1,1400,2250,1.5,0,0,3,7,1400,0,1909,0,47.6373,-122.358,1630,3600,9,1,1960000,5062500,2.25,0,0,9,49,1960000,0,3644281,0,2269.312351,14971.48016,2656900,12960000
626000,4,2.5,2570,7221,1,0,0,4,8,1570,1000,1958,0,47.6921,-122.387,2440,7274,16,6.25,6604900,52142841,1,0,0,16,64,2464900,1000000,3833764,0,2274.536402,14978.57777,5953600,52911076
279500,3,1.5,1200,8040,1,0,0,4,7,1200,0,1959,0,47.4901,-122.341,1450,9315,9,2.25,1440000,64641600,1,0,0,16,49,1440000,0,3837681,0,2255.309598,14967.32028,2102500,86769225
1.61E+06,4,3.5,4390,11600,2,0,3,3,11,3060,1330,1990,0,47.5862,-122.246,3240,12000,16,12.25,19272100,134560000,4,0,9,9,121,9363600,1768900,3960100,0,2264.44643,14944.08452,10497600,144000000
325000,2,1,1080,5000,1,0,0,3,7,1080,0,1954,0,47.5682,-122.359,1010,5000,4,1,1166400,25000000,1,0,0,9,49,1166400,0,3818116,0,2262.733651,14971.72488,1020100,25000000
380000,4,2.25,1860,7980,1,0,0,4,8,1860,0,1966,0,47.4524,-122.15,1860,8814,16,5.0625,3459600,63680400,1,0,0,16,64,3459600,0,3865156,0,2251.730266,14920.6225,3459600,77686596
470000,4,2.75,2150,9820,1,0,0,4,8,1220,930,1979,0,47.7758,-122.2,2060,9830,16,7.5625,4622500,96432400,1,0,0,16,64,1488400,864900,3916441,0,2282.527066,14932.84,4243600,96628900
363000,4,3,2250,12142,2,0,0,3,8,2250,0,1986,0,47.4338,-122.16,2300,9003,16,9,5062500,147428164,4,0,0,9,64,5062500,0,3944196,0,2249.965382,14923.0656,5290000,81054009
245000,4,2.25,2050,7700,2,0,0,3,7,2050,0,1977,0,47.3009,-122.375,1780,7700,16,5.0625,4202500,59290000,4,0,0,9,49,4202500,0,3908529,0,2237.375141,14975.64063,3168400,59290000
525000,3,1,1010,3520,1,0,0,3,7,1010,0,1902,0,47.6208,-122.319,1300,1233,9,1,1020100,12390400,1,0,0,9,49,1020100,0,3617604,0,2267.740593,14961.93776,1690000,1520289
1.70E+06,5,3.5,5850,22885,2,0,2,4,11,4670,1180,1978,0,47.606,-122.211,3240,19020,25,12.25,34222500,523723225,4,0,4,16,121,21808900,1392400,3912484,0,2266.331236,14935.52852,10497600,361760400
658500,4,2.25,1900,5000,1,0,0,3,7,1400,500,1963,0,47.6456,-122.387,1710,4994,16,5.0625,3610000,25000000,1,0,0,9,49,1960000,250000,3853369,0,2270.103199,14978.57777,2924100,24940036
680000,2,1,1020,8442,1,0,4,4,7,920,100,1941,0,47.5145,-122.391,2550,10323,4,1,1040400,71267364,1,0,16,16,49,846400,10000,3767481,0,2257.62771,14979.55688,6502500,106564329
835000,4,2,3390,16025,2,0,0,4,10,3390,0,1987,0,47.7222,-122.056,3950,15277,16,4,11492100,256800625,4,0,0,16,100,11492100,0,3948169,0,2277.408373,14897.66714,15602500,233386729
595000,4,2.5,1990,2175,2,0,0,3,8,1680,310,2005,0,47.6696,-122.371,1560,2087,16,6.25,3960100,4730625,4,0,0,9,64,2822400,96100,4020025,0,2272.390764,14974.66164,2433600,4355569
419000,4,2.5,3190,4980,2,0,0,3,9,3190,0,2005,0,47.3657,-122.034,2830,6720,16,6.25,10176100,24800400,4,0,0,9,81,10176100,0,4020025,0,2243.509536,14892.29716,8008900,45158400
198900,2,1,1210,18700,1,0,0,4,7,1210,0,1940,0,47.3752,-122.166,2250,10048,4,1,1464100,349690000,1,0,0,16,49,1464100,0,3763600,0,2244.409575,14924.53156,5062500,100962304
1.09E+06,4,3.25,3740,12080,1,0,0,3,10,2000,1740,1988,0,47.7214,-122.056,4210,15277,16,10.5625,13987600,145926400,1,0,0,9,100,4000000,3027600,3952144,0,2277.332018,14897.66714,17724100,233386729
500000,3,3.5,2150,4368,2,0,0,3,8,1610,540,1998,0,47.6213,-122.065,2390,16630,9,12.25,4622500,19079424,4,0,0,9,64,2592100,291600,3992004,0,2267.788214,14899.86423,5712100,276556900
575000,4,1.75,2440,8100,1,0,0,4,9,1620,820,1960,0,47.7201,-122.361,2030,8100,16,3.0625,5953600,65610000,1,0,0,16,81,2624400,672400,3841600,0,2277.207944,14972.21432,4120900,65610000
324950,2,1.5,1230,1516,3,0,0,3,8,1230,0,2000,0,47.7265,-122.314,1352,1411,4,2.25,1512900,2298256,9,0,0,9,64,1512900,0,4000000,0,2277.818802,14960.7146,1827904,1990921
259000,3,2.5,2740,7980,2,0,0,4,7,2740,0,1964,0,47.473,-122.3,1470,8611,9,6.25,7507600,63680400,4,0,0,16,49,7507600,0,3857296,0,2253.685729,14957.29,2160900,74149321
551000,2,2,2260,9604,1,0,0,3,9,2260,0,1990,0,47.7718,-122.208,2260,10747,4,4,5107600,92236816,1,0,0,9,81,5107600,0,3960100,0,2282.144875,14934.79526,5107600,115498009
488000,2,1.5,1000,5125,1,0,0,3,7,1000,0,1942,1968,47.6926,-122.347,1090,5100,4,2.25,1000000,26265625,1,0,0,9,49,1000000,0,3771364,3873024,2274.584095,14968.78841,1188100,26010000
635000,4,2.25,2350,46173,2,0,0,4,8,2350,0,1980,0,47.6657,-122.067,2390,36567,16,5.0625,5522500,2131945929,4,0,0,16,64,5522500,0,3920400,0,2272.018956,14900.35249,5712100,1337145489
395000,3,2.5,2300,8938,2,0,0,3,9,2300,0,1989,0,47.4181,-122.211,2570,9694,9,6.25,5290000,79887844,4,0,0,9,81,5290000,0,3956121,0,2248.476208,14935.52852,6604900,93973636
370000,3,1,1440,8287,1.5,0,0,4,7,1440,0,1928,0,47.7438,-122.315,1330,8285,9,1,2073600,68674369,2.25,0,0,16,49,2073600,0,3717184,0,2279.470438,14960.95923,1768900,68641225
675000,4,3,2780,5000,1.5,0,0,5,7,1710,1070,1919,0,47.5721,-122.381,1150,5000,16,9,7728400,25000000,2.25,0,0,25,49,2924100,1144900,3682561,0,2263.104698,14977.10916,1322500,25000000
402000,3,1,1200,6825,1,0,0,3,7,1200,0,1954,2013,47.7491,-122.353,1470,8100,9,1,1440000,46580625,1,0,0,9,49,1440000,0,3818116,4052169,2279.976551,14970.25661,2160900,65610000
825000,3,2.75,3040,24192,2,0,0,4,10,3040,0,1987,0,47.7108,-122.225,2770,5728,9,7.5625,9241600,585252864,4,0,0,16,100,9241600,0,3948169,0,2276.320437,14938.95063,7672900,32809984
579000,3,2.75,2660,223027,1,0,0,3,8,1330,1330,1962,2015,47.4127,-122.071,1560,222591,9,7.5625,7075600,49741042729,1,0,0,9,64,1768900,1768900,3849444,4060225,2247.964121,14901.32904,2433600,49546753281
455000,5,2,1510,3000,2,0,0,3,6,1510,0,1983,0,47.6029,-122.304,1610,3600,25,4,2280100,9000000,4,0,0,9,36,2280100,0,3932289,0,2266.036088,14958.26842,2592100,12960000
265000,3,2.5,1780,6527,2,0,0,3,8,1780,0,1989,0,47.2578,-122.217,2040,8840,9,6.25,3168400,42601729,4,0,0,9,64,3168400,0,3956121,0,2233.299661,14936.99509,4161600,78145600
713500,5,2.75,2920,9163,1,0,0,4,8,1520,1400,1976,0,47.5668,-122.169,2250,9163,25,7.5625,8526400,83960569,1,0,0,16,64,2310400,1960000,3904576,0,2262.600462,14925.26456,5062500,83960569
240000,3,1,1550,12670,1,0,0,4,7,1550,0,1962,0,47.5024,-122.169,1550,8880,9,1,2402500,160528900,1,0,0,16,49,2402500,0,3849444,0,2256.478006,14925.26456,2402500,78854400
570000,4,3,2710,217800,2.5,0,0,3,9,2710,0,2006,0,47.2411,-121.932,2710,217800,16,9,7344100,47436840000,6.25,0,0,9,81,7344100,0,4024036,0,2231.721529,14867.41262,7344100,47436840000
243800,3,1,1140,27760,1,0,0,4,6,1140,0,1981,0,47.5372,-121.972,1690,87300,9,1,1299600,770617600,1,0,0,16,36,1299600,0,3924361,0,2259.785384,14877.16878,2856100,7621290000
543000,2,1,940,3864,1,0,0,4,8,940,0,1918,0,47.6631,-122.345,1440,3956,4,1,883600,14930496,1,0,0,16,64,883600,0,3678724,0,2271.771102,14968.29903,2073600,15649936
1.01E+06,3,2.25,2160,7500,2,0,0,3,10,2160,0,1982,0,47.6232,-122.299,1550,3839,9,5.0625,4665600,56250000,4,0,0,9,100,4665600,0,3928324,0,2267.969178,14957.0454,2402500,14737921
625000,4,2.25,2470,17008,2,0,0,4,8,2470,0,1979,0,47.5924,-122.048,2470,31798,16,5.0625,6100900,289272064,4,0,0,16,64,6100900,0,3916441,0,2265.036538,14895.7143,6100900,1011112804
459950,4,2.5,2800,6567,2,0,0,3,9,2800,0,2006,0,47.3555,-122.002,3400,5900,16,6.25,7840000,43125489,4,0,0,9,81,7840000,0,4024036,0,2242.54338,14884.488,11560000,34810000
370000,4,2.75,2420,39704,1,0,0,3,9,2420,0,1985,0,47.4053,-122.03,2760,36303,16,7.5625,5856400,1576407616,1,0,0,9,81,5856400,0,3940225,0,2247.262468,14891.3209,7617600,1317907809
150000,4,2,1460,7254,1,0,0,3,6,1460,0,1959,0,47.5056,-122.254,1460,7236,16,4,2131600,52620516,1,0,0,9,36,2131600,0,3837681,0,2256.782031,14946.04052,2131600,52359696
683500,3,1.5,1820,5756,1.5,0,0,3,7,1640,180,1946,0,47.6479,-122.367,1760,6169,9,2.25,3312400,33131536,2.25,0,0,9,49,2689600,32400,3786916,0,2270.322374,14973.68269,3097600,38056561
499950,3,2.5,1520,2208,2,0,0,3,8,1040,480,2007,0,47.6419,-122.374,1610,1618,9,6.25,2310400,4875264,4,0,0,9,64,1081600,230400,4028049,0,2269.750636,14975.39588,2592100,2617924
255000,2,1,1320,9967,1,0,0,3,6,940,380,1919,0,47.5693,-122.296,1970,7587,4,1,1742400,99341089,1,0,0,9,36,883600,144400,3682561,0,2262.838302,14956.31162,3880900,57562569
279000,3,2.5,1920,7779,2,0,0,3,7,1920,0,1989,0,47.4024,-122.171,1960,7536,9,6.25,3686400,60512841,4,0,0,9,49,3686400,0,3956121,0,2246.987526,14925.75324,3841600,56791296
910000,5,3,2640,5096,2,0,0,3,10,2640,0,2009,0,47.6809,-122.288,1610,5217,25,9,6969600,25969216,4,0,0,9,100,6969600,0,4036081,0,2273.468225,14954.35494,2592100,27217089
699000,4,2.5,2650,7945,2,0,0,3,9,2650,0,2006,0,47.7113,-122.296,1200,7920,16,6.25,7022500,63123025,4,0,0,9,81,7022500,0,4024036,0,2276.368148,14956.31162,1440000,62726400
1.65E+06,4,3.25,3640,13530,1,0,0,3,9,2570,1070,1924,2000,47.6293,-122.238,2760,15000,16,10.5625,13249600,183060900,1,0,0,9,81,6604900,1144900,3701776,4000000,2268.550218,14942.12864,7617600,225000000
248000,3,1,1420,8800,1,0,0,4,6,1090,330,1981,0,47.3746,-122.181,1480,8000,9,1,2016400,77440000,1,0,0,16,36,1188100,108900,3924361,0,2244.352725,14928.19676,2190400,64000000
429000,3,1,1540,37950,1,0,0,4,7,1090,450,1959,0,47.3259,-122.289,1820,24375,9,1,2371600,1440202500,1,0,0,16,49,1188100,202500,3837681,0,2239.740811,14954.59952,3312400,594140625
685000,4,1,1550,15239,1.5,1,4,3,6,1370,180,1930,0,47.4502,-122.378,1790,22047,16,1,2402500,232227121,2.25,1,16,9,36,1876900,32400,3724900,0,2251.52148,14976.37488,3204100,486070209
316000,2,1,730,5040,1,0,0,3,6,730,0,1927,0,47.5387,-122.374,790,5040,4,1,532900,25401600,1,0,0,9,36,532900,0,3713329,0,2259.927998,14975.39588,624100,25401600
410000,2,1,2020,7540,1,0,0,3,7,1010,1010,1921,0,47.5359,-122.28,1270,4652,4,1,4080400,56851600,1,0,0,9,49,1020100,1020100,3690241,0,2259.661789,14952.3984,1612900,21641104
299000,3,1,1200,15843,1,0,2,3,7,1200,0,1955,0,47.4991,-121.779,1410,15843,9,1,1440000,251000649,1,0,4,9,49,1440000,0,3822025,0,2256.164501,14830.12484,1988100,251000649
559000,2,1,1240,6400,1,0,1,4,7,1060,180,1938,0,47.5493,-122.377,1240,6400,4,1,1537600,40960000,1,0,1,16,49,1123600,32400,3755844,0,2260.93593,14976.13013,1537600,40960000
575000,3,2.25,2680,100188,2,0,0,4,8,1580,1100,1978,0,47.4776,-122.02,2540,60548,9,5.0625,7182400,10037635344,4,0,0,16,64,2496400,1210000,3912484,0,2254.122502,14888.8804,6451600,3666060304
602000,3,2.5,1640,3804,2,0,0,3,8,1640,0,1998,0,47.6103,-122.3,1440,3230,9,6.25,2689600,14470416,4,0,0,9,64,2689600,0,3992004,0,2266.740666,14957.29,2073600,10432900
492000,4,2,1640,5000,2,0,0,3,7,1640,0,1907,1983,47.6662,-122.365,1240,5000,16,4,2689600,25000000,4,0,0,9,49,2689600,0,3636649,3932289,2272.066622,14973.19323,1537600,25000000
293500,3,2.5,1610,5024,2,0,0,3,7,1610,0,2004,0,47.3833,-122.043,1790,3717,9,6.25,2592100,25240576,4,0,0,9,49,2592100,0,4016016,0,2245.177119,14894.49385,3204100,13816089
481000,3,2.75,2290,14810,1,0,0,5,7,1400,890,1967,0,47.5343,-122.185,2540,8640,9,7.5625,5244100,219336100,1,0,0,25,49,1960000,792100,3869089,0,2259.509676,14929.17423,6451600,74649600
311100,4,2.25,2130,8078,1,0,0,4,7,1380,750,1977,0,47.4482,-122.209,2300,8112,16,5.0625,4536900,65254084,1,0,0,16,49,1904400,562500,3908529,0,2251.331683,14935.03968,5290000,65804544
375000,3,1.75,2140,13598,1.5,0,0,4,7,1620,520,1970,0,47.7139,-121.321,930,10150,9,3.0625,4579600,184905604,2.25,0,0,16,49,2624400,270400,3880900,0,2276.616253,14718.78504,864900,103022500
1.08E+06,3,3,4020,435600,1.5,0,2,3,10,4020,0,1999,0,47.4418,-121.731,2590,283140,9,9,16160400,1.89747E+11,2.25,0,4,9,100,16160400,0,3996001,0,2250.724387,14818.43636,6708100,80168259600
500000,5,2.5,2030,8400,1,0,0,3,7,1330,700,1968,0,47.6713,-122.152,1920,8400,25,6.25,4120900,70560000,1,0,0,9,49,1768900,490000,3873024,0,2272.552844,14921.1111,3686400,70560000
553000,3,1,1380,6250,1,0,0,4,7,1380,0,1918,0,47.5514,-122.385,2270,6250,9,1,1904400,39062500,1,0,0,16,49,1904400,0,3678724,0,2261.135642,14978.08823,5152900,39062500
760000,3,2,1780,1750,1,0,2,3,8,1400,380,1927,2014,47.6797,-122.357,1780,3750,9,4,3168400,3062500,1,0,4,9,64,1960000,144400,3713329,4056196,2273.353792,14971.23545,3168400,14062500
589500,4,1.5,1440,3200,1,0,1,4,7,960,480,1960,0,47.5269,-122.383,1650,6400,16,2.25,2073600,10240000,1,0,1,16,49,921600,230400,3841600,0,2258.806224,14977.59869,2722500,40960000
840000,5,2.75,2790,20824,1,0,0,3,9,1680,1110,1959,0,47.6948,-122.282,2380,10465,25,7.5625,7784100,433638976,1,0,0,9,81,2822400,1232100,3837681,0,2274.793947,14952.88752,5664400,109516225
2.55E+06,4,3,4190,8805,2.5,0,2,5,9,3490,700,1928,0,47.6181,-122.284,3780,8558,16,9,17556100,77528025,6.25,0,4,25,81,12180100,490000,3717184,0,2267.483448,14953.37666,14288400,73239364
1.28E+06,3,2.5,3870,46609,2,0,3,3,9,3870,0,1997,0,47.5966,-122.112,4030,17880,9,6.25,14976900,2172398881,4,0,9,9,81,14976900,0,3988009,0,2265.436332,14911.34054,16240900,319694400
260000,3,2.5,1850,7875,1,0,0,3,7,1250,600,1968,0,47.434,-122.171,1930,8062,9,6.25,3422500,62015625,1,0,0,9,49,1562500,360000,3873024,0,2249.984356,14925.75324,3724900,64995844
430000,3,2.25,1550,1469,3,0,0,3,8,1550,0,2004,0,47.6911,-122.341,1520,1465,9,5.0625,2402500,2157961,9,0,0,9,64,2402500,0,4016016,0,2274.441019,14967.32028,2310400,2146225
781000,3,2.5,1920,1896,3,0,3,3,8,1920,0,2000,0,47.6616,-122.356,1670,2994,9,6.25,3686400,3594816,9,0,9,9,64,3686400,0,4000000,0,2271.628115,14970.99074,2788900,8964036
280000,2,1,790,13170,1,0,0,3,6,790,0,1947,0,47.5487,-122.357,970,12700,4,1,624100,173448900,1,0,0,9,36,624100,0,3790809,0,2260.878872,14971.23545,940900,161290000
392000,5,2.25,3740,32481,1.5,0,0,3,8,2240,1500,1958,0,47.3965,-122.314,2040,11398,25,5.0625,13987600,1055015361,2.25,0,0,9,64,5017600,2250000,3833764,0,2246.428212,14960.7146,4161600,129914404
466200,3,1.5,1340,8856,1,0,0,4,7,1340,0,1959,0,47.6094,-122.126,1850,8740,9,2.25,1795600,78428736,1,0,0,16,49,1795600,0,3837681,0,2266.654968,14914.75988,3422500,76387600
641000,3,1.75,1620,3975,1,0,0,5,7,940,680,1926,0,47.6786,-122.368,1320,3922,9,3.0625,2624400,15800625,1,0,0,25,49,883600,462400,3709476,0,2273.248898,14973.92742,1742400,15382084
350000,3,1,1680,8010,1,0,0,3,7,840,840,1951,0,47.6993,-122.376,1890,8778,9,1,2822400,64160100,1,0,0,9,49,705600,705600,3806401,0,2275.22322,14975.88538,3572100,77053284
450000,3,2,1610,4364,2,0,0,3,8,1610,0,1996,0,47.5672,-122.004,2010,4364,9,4,2592100,19044496,4,0,0,9,64,2592100,0,3984016,0,2262.638516,14884.97602,4040100,19044496
1.80E+06,4,3.5,4460,16953,1,0,0,3,9,2550,1910,1962,1994,47.6338,-122.232,1980,13370,16,12.25,19891600,287404209,1,0,0,9,81,6502500,3648100,3849444,3976036,2268.978902,14940.66182,3920400,178756900
185000,3,1.5,1200,1848,2,0,0,3,8,1200,0,1966,0,47.4658,-122.191,1270,1848,9,2.25,1440000,3415104,4,0,0,9,64,1440000,0,3865156,0,2253.00217,14930.64048,1612900,3415104
290000,2,1,1250,12507,1,0,0,5,7,1250,0,1958,0,47.4972,-122.176,1250,12498,4,1,1562500,156425049,1,0,0,25,49,1562500,0,3833764,0,2255.984008,14926.97498,1562500,156200004
964000,3,2.5,3630,9475,2,0,0,3,11,3630,0,1999,0,47.6544,-122.085,3250,11605,9,6.25,13176900,89775625,4,0,0,9,121,13176900,0,3996001,0,2270.941839,14904.74723,10562500,134676025
2.00E+06,4,3,4260,18000,2,0,2,3,11,4260,0,2000,0,47.5355,-122.24,3540,17015,16,9,18147600,324000000,4,0,4,9,121,18147600,0,4000000,0,2259.62376,14942.6176,12531600,289510225
545000,3,2.5,2180,15693,1,0,0,4,8,1850,330,1979,0,47.592,-122.082,2270,24000,9,6.25,4752400,246270249,1,0,0,16,64,3422500,108900,3916441,0,2264.998464,14904.01472,5152900,576000000
609950,3,2.25,1760,10350,1,0,0,4,7,1330,430,1979,0,47.6605,-122.188,2210,11337,9,5.0625,3097600,107122500,1,0,0,16,49,1768900,184900,3916441,0,2271.52326,14929.90734,4884100,128527569
605000,4,2,1820,7626,1,0,0,5,7,990,830,1941,0,47.6878,-122.342,1390,5904,16,4,3312400,58155876,1,0,0,25,49,980100,688900,3767481,0,2274.126269,14967.56496,1932100,34857216
550000,4,2.5,2120,9163,1,0,0,4,8,1450,670,1961,0,47.5551,-122.172,2120,9166,16,6.25,4494400,83960569,1,0,0,16,64,2102500,448900,3845521,0,2261.487536,14925.99758,4494400,84015556
905000,4,2.75,2730,4268,2,0,1,3,9,2730,0,2009,0,47.6397,-122.395,2340,5000,16,7.5625,7452900,18215824,4,0,1,9,81,7452900,0,4036081,0,2269.541016,14980.53603,5475600,25000000
384200,3,2.5,2430,7613,2,0,0,4,8,2430,0,1986,0,47.4383,-122.135,2440,8342,9,6.25,5904900,57957769,4,0,0,16,64,5904900,0,3944196,0,2250.392307,14916.95823,5953600,69588964
370000,3,1,1170,1105,1,0,0,3,7,1170,0,1965,0,47.5448,-122.375,1380,1399,9,1,1368900,1221025,1,0,0,9,49,1368900,0,3861225,0,2260.508007,14975.64063,1904400,1957201
717500,3,1,2090,4000,1.5,0,2,3,8,1890,200,1931,0,47.6393,-122.392,2090,4000,9,1,4368100,16000000,2.25,0,4,9,64,3572100,40000,3728761,0,2269.502904,14979.80166,4368100,16000000
2.00E+06,4,3.25,3910,7500,2,0,2,4,11,2550,1360,1933,0,47.6448,-122.409,3070,7500,16,10.5625,15288100,56250000,4,0,4,16,121,6502500,1849600,3736489,0,2270.026967,14983.96328,9424900,56250000
365500,2,1,1140,15624,1,0,0,4,6,1140,0,1909,0,47.7673,-122.367,2110,15493,4,1,1299600,244109376,1,0,0,16,36,1299600,0,3644281,0,2281.714949,14973.68269,4452100,240033049
580000,2,1.5,1460,5700,1.5,0,0,3,7,1460,0,1912,0,47.6838,-122.312,1780,3800,4,2.25,2131600,32490000,2.25,0,0,9,49,2131600,0,3655744,0,2273.744782,14960.22534,3168400,14440000
415000,4,1.5,2700,14760,1.5,0,0,5,9,2700,0,1940,0,47.1996,-122.003,1670,7200,16,2.25,7290000,217857600,2.25,0,0,25,81,7290000,0,3763600,0,2227.80224,14884.73201,2788900,51840000
272000,2,1,670,6300,1,0,0,4,6,670,0,1942,0,47.5145,-122.374,740,6300,4,1,448900,39690000,1,0,0,16,36,448900,0,3771364,0,2257.62771,14975.39588,547600,39690000
600000,3,1.75,1880,6360,1,0,0,4,7,1040,840,1945,0,47.6878,-122.286,1770,6175,9,3.0625,3534400,40449600,1,0,0,16,49,1081600,705600,3783025,0,2274.126269,14953.8658,3132900,38130625
744000,4,3,1980,5352,2.5,0,0,3,8,1980,0,1941,2005,47.532,-122.385,1680,5352,16,9,3920400,28643904,6.25,0,0,9,64,3920400,0,3767481,4020025,2259.291024,14978.08823,2822400,28643904
830000,3,3,2080,10521,1.5,0,0,3,9,2080,0,2004,0,47.6987,-122.228,3730,11840,9,9,4326400,110691441,2.25,0,0,9,81,4326400,0,4016016,0,2275.165982,14939.68398,13912900,140185600
322000,3,3.25,1380,1225,3,0,0,3,7,1380,0,2000,0,47.7035,-122.351,1380,1704,9,10.5625,1904400,1500625,9,0,0,9,49,1904400,0,4000000,0,2275.623912,14969.7672,1904400,2903616
270000,3,2.5,1808,19200,1,0,0,3,8,1808,0,2005,0,47.2598,-122.281,1450,14400,9,6.25,3268864,368640000,1,0,0,9,64,3268864,0,4020025,0,2233.488696,14952.64296,2102500,207360000
272450,3,1,1350,7973,1.5,0,0,3,7,1350,0,1954,0,47.4323,-122.292,1310,7491,9,1,1822500,63568729,2.25,0,0,9,49,1822500,0,3818116,0,2249.823083,14955.33326,1716100,56115081
605000,3,3,1760,2114,2,0,0,3,7,1400,360,2008,0,47.6666,-122.37,1300,1500,9,9,3097600,4468996,4,0,0,9,49,1960000,129600,4032064,0,2272.104756,14974.4169,1690000,2250000
510000,3,1.75,1950,8325,1,0,0,4,7,1950,0,1962,0,47.7685,-122.2,1950,8325,9,3.0625,3802500,69305625,1,0,0,16,49,3802500,0,3849444,0,2281.829592,14932.84,3802500,69305625
1.13E+06,4,3.5,3170,4000,2,0,0,3,10,2340,830,1999,0,47.6265,-122.298,1770,4000,16,12.25,10048900,16000000,4,0,0,9,100,5475600,688900,3996001,0,2268.283502,14956.8008,3132900,16000000
1.69E+06,4,2.5,3000,7500,2,0,0,3,9,3000,0,1937,1994,47.6571,-122.277,2580,5000,16,6.25,9000000,56250000,4,0,0,9,81,9000000,0,3751969,3976036,2271.19918,14951.66473,6656400,25000000
162000,4,1,1460,16638,1,0,0,4,6,1460,0,1975,0,47.3431,-122.048,1460,16638,16,1,2131600,276823044,1,0,0,16,36,2131600,0,3900625,0,2241.369118,14895.7143,2131600,276823044
337500,3,1.75,1350,5850,1,0,0,4,7,1050,300,1973,0,47.4225,-122.328,1710,7757,9,3.0625,1822500,34222500,1,0,0,16,49,1102500,90000,3892729,0,2248.893506,14964.13958,2924100,60171049
312000,3,2.25,1470,7857,1,0,0,4,7,1180,290,1973,0,47.4547,-122.209,1900,7600,9,5.0625,2160900,61732449,1,0,0,16,49,1392400,84100,3892729,0,2251.948552,14935.03968,3610000,57760000
